,Hotel,Point,Country,member,Room type,Date,Review Title,Review Contents
4040,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Ji (대한민국),나홀로 여행객,스탠다드 플러스,2021년 1월 | 2박,너무 좋아요!,"['가성비만 좋은 게 아니라, 그냥 가격을 떠나서 부대시설도, 숙소 청결도, 직원친절도도 너어어무 좋아요 강추!']"
4041,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Do (대한민국),나홀로 여행객,스탠다드룸,2019년 10월 | 4박,혼자 여행할때 머무르기 좋은 숙소!,"['우선 위치 가격 너무 좋았고, 1층에 다양한것들이 많아서 편했고 무엇보다 어매니티들이 너무너무 맘에들었어요 샴푸랑 컨디셔서 바디워시 넘 좋고 팩이랑 귀마개도 주셔서 좋았습니당']"
4042,플레이스 캠프 제주 (Playce Camp Jeju),10.0,YEJIN (대한민국),커플/2인 여행객,스탠다드룸,2021년 7월 | 1박,최고,"['방이 둘이 쓰기엔 현저히 좁지만 이가격에 잠만 잠깐 자고 갈 숙소면 괜찮은것 같습니다. 부대시설도 많고, 다 닫아도 앞에 잔디마당 같은데서 맥주 한캔 하고 오기도 좋고 성산일출봉이랑 가까워서 위치도 좋아요']"
4043,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Hanseul (대한민국),나홀로 여행객,스탠다드룸,2021년 6월 | 1박,ㅋㅋㅋ방에 있는 방명록에 감옥같댔는데,['저는 아늑하고 좋긴했어요. 사실 사이즈가 고시원 수준이라 잠만 자기에 괜찮고 부대 시설이 좋고 주차가 널널해서 다른 부분이 맘에 들면 감안할만한 부분이라 생각합니다! 좋아요']
4044,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Yeeun (대한민국),나홀로 여행객,현장 임의 배정 - 스토리 더블룸,2021년 5월 | 1박,좋아요~,['모든 곳이 깔끔깔끔 그자체! 직원분들도 매우 친절하시고 분실물도 있었는데 너무나도 감사하게 잘 처리해주셨습니다.']
4045,플레이스 캠프 제주 (Playce Camp Jeju),10.0,SOYEONG (대한민국),그룹 여행객,스탠다드룸,2019년 8월 | 2박,6박 이용,['처음 알게된 후 제주도 오면 여기 머무는 중. 소음 때문에 귀마개를 주지만 아직까지는 시끄러운 적이 없었음. 주변에 식당도 있고 안에서 해결도 가능하고 맥주도 사다가 야외에서 마시고 들어가면 되니까 좋음']
4046,플레이스 캠프 제주 (Playce Camp Jeju),10.0,CHAEYUN (대한민국),나홀로 여행객,스탠다드 플러스,2022년 5월 | 3박,첫 혼행 숙소,"['첫 혼행 숙소로 3박이용하였는데 쾌적하고 위치 또한 좋았다. 깨끗하고 편의점, 매점, 편집샵, 세탁실, 코노, 오락실 여러가지 있어 좋았고 광장에서 상영되는 영화도 갬성적 ....ㅋㅋㅋ 담에 또 가고 싶네요 !']"
4047,플레이스 캠프 제주 (Playce Camp Jeju),10.0,JISOO (대한민국),나홀로 여행객,스탠다드 플러스,2022년 5월 | 1박,하루정도는 괜찮아요,['tv가 없는건 알았는데 가보니 냉장고도 없었다 ㅋㅋㅋ 그래도 하룻밤이니 크게 신경쓰지않고 지냈어요 성산일출봉 뷰로 예약했는데 뷰가 엄청나게 좋은 방은 안걸렸어요 운빨이 좀 있는듯..']
4048,플레이스 캠프 제주 (Playce Camp Jeju),9.6,YUNA (대한민국),나홀로 여행객,스탠다드 플러스,2020년 3월 | 1박,1인이면 만족~!,"['좁다고는 들었지만 그래도~ 하면서 갔는데 티비, 냉장고가 우선없어요. 복도에 정수기랑 제빙기는 있습니다만 여름에는 마이너스일듯. 방도 매우좁지만 침대가 좋아서 꿀잠잤어요. 절대 둘이는 안되고 혼자여행이라면 짱 좋습니다. 책 가져가서 도렐에서 커피마시며 밤에 책읽거나 바로옆 호프에서 1시까지 맥주한잔에 음악들어도 좋고요. 걸어서 성산일출봉은 20분정도. 티비없어서 좌절했는데 오히려 여유로웠어요. 그러나! 커플이나 친구끼리 오기엔 너무 좁습니다. 1인 여행자만 오세요.']"
4049,플레이스 캠프 제주 (Playce Camp Jeju),9.6 최고,Hyunhee (대한민국),나홀로 여행객,객실정보없음,2020년 12월 | 2박,애정숙소로 픽♥,"['위치.뚜벅이에게도 괜찮아요.버스정류장도 5분거리. 스벅도,일출봉.광치기해변도 가깝고~ 체험프로그램도 운영중이고,씨유.식당.펍등등이 숙소내 멋진 아케이드처럼 같이있어서 넘 좋아요. 이번엔 눈보라.꽁꽁 언 날씨때문에 배안떠서 우도도 못갔고,코로나로 일출봉.오름 모두 전면통제였지만,그래서 더 조용히,혼자여행을 잘 즐긴것같아요. 다음에 꼭 다시와서 프로그램도 체험할꺼예요.방의 인테리어.창이 큰것도 넘 취향저격♥ 의자.냉장고.티비.커피등 일회용품등등은 없으니 참고하세요']"
4050,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,YUNA (대한민국),나홀로 여행객,객실정보없음,2021년 7월 | 3박,1인여행에 최적,['침구류 푹신하고 위치도 좋고 맛난 음식점 많아서 거점숙소잡고 버스타고 다녔어요. 1인 뚜벅이에게는 완벽. 여름에는 냉장고없는게 아쉽지만 제빙기있어서 외출할때 텀블러에 넣어다녔습니다.']
4051,플레이스 캠프 제주 (Playce Camp Jeju),10.0,JIYEON (대한민국),나홀로 여행객,스탠다드룸,2021년 9월 | 1박,혼자 여행하기 좋아요 ,['친구랑 가는 여행이었지만 혼자의 시간이 필요할 것 같아 따로 방을 잡고 생활했습니다. 2인까지 가능하긴 하지만 1인 여행에 최적화된 방 구성이라는 것 참고해서 예약해주세요.']
4052,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,HOSEONG (대한민국),나홀로 여행객,객실정보없음,2022년 5월 | 3박,젊은 분위기에 딱 맞네요,['예약했던 방이 1인 여행자를 위한 방이어서 그런지 작기는 했는데 크게 문제는 없었으나 개인 물건들을 올려둘 곳이 너무 작아서 선반이라도 하나 더 있으면 좋겠다']
4053,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,jieun (대한민국),나홀로 여행객,객실정보없음,2020년 11월 | 3박,추천합니다,['11월에 1명 방문했는데요 성산일출봉도 가깝고 버스정류장도 가깝습니다 호텔 내 식당들도 매우 좋았습니다. 다만 2인 이상 숙박이라면 조금 고민해보셔야 할 듯 합니다 1인도 조금 작은 사이즈에요~']
4054,플레이스 캠프 제주 (Playce Camp Jeju),10.0,HYEONKYEONG (대한민국),나홀로 여행객,스탠다드룸,2019년 9월 | 3박,가격대비 완벽한 숙소!,"['어메니티도 너무 좋구 침구도 너무 좋아여! 혼자서 묵으니 쾌적하고 좋았습니다. 도렐도 있고 기타 여러 음식점,편의점도 가까워서 좋아요. 다만, 방음이 잘 안되는 것 같습니다.']"
4055,플레이스 캠프 제주 (Playce Camp Jeju),9.6,SUYON (대한민국),나홀로 여행객,현장 임의 배정 - 스토리 더블룸,2020년 11월 | 2박,깨끗하고 좋아요. ,"['-깨끗함. 수압 굳 -방 작음. 1인은 충분, 2인은 좁음. 방에서 샤워실 유리부스가 보이기 때문에 두명이면 좀 민망할듯... -티비 냉장고 없음 -어메니티 괜찮음. 콜마 제조 제품. -1층에 괜찮은 식당, 카페 있음. -성산쪽 다니기 좋은 위치. -1인 여행자에겐 가성비가 내려와~~~~~~~~']"
4056,플레이스 캠프 제주 (Playce Camp Jeju),9.6,JAIHA (대한민국),나홀로 여행객,스탠다드룸,2019년 9월 | 3박,힙한 호텔🍊,"['지내면서 가장 편리했던 점은 넓은 주차장, 가까운 곳에 위치한 성산일출봉, 광치기 해변, 섭지코지입니다. 가까운 곳에 농협마트랑 스타벅스 DT 있어서 좋았어요! 어메니티 훌룡해요~ 미니 냉장고 꼭 제발 생겼으면 좋겠습니다. 쾌적하게 절 있다 가요 내부 식당들을 기대했는데 묵는 동안 휴무였습니다. 마지막날은 대관행사로 액티비티 라운지를 이용하지 못해서 아쉬웠습니다. 내부 식당과 시설 이용이 숙소 선택에 가장 큰 부분이었는데 사전안내를 받았으면 좋았을 거 같네요']"
4057,플레이스 캠프 제주 (Playce Camp Jeju),9.6 최고,JIWON (대한민국),나홀로 여행객,객실정보없음,2021년 6월 | 2박,다 좋았어요!,['숙소 내의 시설들도 다 좋았고 자전거와 킥보드를 빌려주는것도 너무 좋았습니다. 주변에 해안도로가 있어서 바람 맞으면서 타는게 상쾌하니 최고였어요. 또 1층에 책이 구비되어 있어서 누군가의 추천 도서를 읽는다는것도 너무너무 좋았어요.! 다만 일반 호텔들 보다는 어메니티 종류가 부족한게 살짝 아쉬웠고 작은 냉장고나 커피포트도 없어서 조금 불편했습니다. 이점만 빼면 정말 최고인것같아요. 다음에 또 혼자 여행오게 되면 여기 묵을것같네요.:)']
4058,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Aehee (대한민국),커플/2인 여행객,스탠다드룸,2020년 4월 | 1박,멋진 일출뷰 ,['아침에 일출보러 어디 안가도 되고 침대에서 맞이한 성산일출봉 일출 뷰가 장관이었음 도렐 커피도 맛있구 여러가지로 만족스러운 숙소 어서 코로나가 떠나고 작은 마켓들이 열렸으면 좋겠음']
4059,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,HAM (대한민국),나홀로 여행객,객실정보없음,2021년 12월 | 3박,혼자 숙박하기엔 좋아요~,['몇번 숙박해 봤는데.. 가격대비 좋은거 같아요~ 섭지코지나 우도 들어갈 계획 있으면.. 위치도 좋은거 같아요~ 동쪽 해안 여행도 좋구요.. 침대도 불편함 없이 저는 다 만족했습니다~']
4060,플레이스 캠프 제주 (Playce Camp Jeju),10.0,MINWOO (대한민국),나홀로 여행객,스탠다드룸,2020년 6월 | 2박,체크인에서 체크아웃까지,['모든 부분에서 관리자의 센스가 묻어남 가까운 거리에 스타벅스 해변가 동부 관광지까지 가까운 거리의 숙소 매너 좋은 직원들 매력적인 숙박객 모든게 잘 조화롭게 펼쳐짐']
4061,플레이스 캠프 제주 (Playce Camp Jeju),8.8,kim (대한민국),커플/2인 여행객,스탠다드룸,2019년 12월 | 3박,가격이 저렴하니 모든것이 용서된다,"['아고다 포인트까지 써서 3박에 7만원...2명이서 이정도 가격으로는 게스트하우스에서도 어려운 가격. 가격이 저렴한 만큼, 장단점이 확실하다. 장점 1. 싸다 2. 2명이서 자도 될만큼 침대는 넓다 3. 숙소 주변 프로그램과 시설이 잘 되어 있다. 까페에 유명한 땅콩라떼도 있고, 각종 액티비티 프로그램과 펍도 괜찮은 편. 책과 만화책 볼 수 있는 작은 서재도 있고 코인빨래방, 편의점도 있다. 일본, 아시아 음식점도 있어 혼자온 여행객들에겐 정말 딱 맞는 숙소 단점 1. 소음에 취약하다. 내가 묶은 방은 4층 가장 끝방이였는데 3일 내내 물 흐르는 소리가 계속 들렸다. 귀마개를 주니 귀마개를 하고 자면 괜찮긴 하나 귀마개를 하고 자야 한다는 것이 불편한 것이지.. 옆방이나 앞방 소리는 못들었으나 복도에서 지나가는 소리, 이야기 하는 소리, 문닫는 소리는 다 들린다. 2. 정말 작다. 캐리어 하나 놓을 곳이 마땅치 않다. 그러나 정리만 잘 하면 2명이서 요리조리 짐도 놓고 생활하게 된다. 3일 되니 그닥 불편하지도 않았다. 3. 연박 정비도 빨리 해주나 쓰레기통 비우고, 화장실 청소, 침대보 정리 및 어메니티/물 채우는 정도? 4. 어둡다. 시설 구조 변경을 몇차례 한듯.. 조명이 바뀐 위치가 보인다. 여튼 감각적인 조명으로 포장되긴 했으나 어두운 편이여서 화장을 잘 못하겠다.. 화장용 거울 (동그란 거울에 불 들어오는) 이 있으나 켜도 화장하는데는 큰 도움은 안되는 편... 하지만 이 모든것이.. 저렴해서 용서가 된다. 직원들은 문 열어줄때도 친절하고 청소해 주시는 아주머니가 먼저 인사해주셔서 좋은 인상을 받았다. 소음만 어떻게 해결할 수 있다면 혼박, 한달살기 등에는 최적화된 숙소임에는 틀림 없다. 가성비 따지는 커플이나 2인 여행객에도 조금만 참는다면 좋은 숙소.']"
4062,플레이스 캠프 제주 (Playce Camp Jeju),9.6,KYUYEON,출장 여행객,스탠다드 플러스,2019년 7월 | 1박,가격 대비 좋았어요~!!,"['성산일출봉이 잘 보이는 뷰라서 좋았어요 누워서 풍경을 보는 시간이 좋았습니다 성산항으로 이동하기에도 가깝고, 가격도 저렴한 편인 것 같아요 아래층에 가게들이 있어서 아침을 해결하기에도 편리했습니다 방은 좁은 편이라 캐리어를 펼치기가 좀 불편하기는 해어요 그래도 침대와 침구가 아주 편안해서 맘에 들었습니다 화장실이 통유리로 되어있어 쓸 때 커튼을 사용해야 한다는 점이 불편했어요 하지만 통유리로 안 되어 있다면 방이 더 답답해 보였을 것 같기는 해요']"
4063,플레이스 캠프 제주 (Playce Camp Jeju),9.6 최고,YUNA (대한민국),나홀로 여행객,객실정보없음,2021년 12월 | 2박,동쪽 혼자 여행객에게 추천!,['비성수라 좋은 가격에 머물다 갑니다. 방이 좁지만 잠만 자는 혼자 여행객에게는 문제 없을 거 같아요. 동쪽 뚜벅이 여행했는데 왠만한 곳 다 가까워서 좋았어요 좀 추웠는데 바닥에 난방 요청 드리니까 친절하게 바로 해주셔서 좋았습니다! :)']
4064,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Juhee (대한민국),커플/2인 여행객,스탠다드룸,2020년 2월 | 1박,두번째 이용!,"['예전에 친구랑 이층침대 있던 룸 사용하고 숙소가 좋았어서 이번엔 남편과 더블침대 룸 이용했어요^^ 이번엔 치킨할인권, 맥주 이용권 주셔서 내부에 있는 식당에서 저녁도 먹고 좋았어요^^']"
4065,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Kim (대한민국),커플/2인 여행객,스탠다드룸,2019년 5월 | 2박,가성비 갑!! ,"['숙소는 좁았지만 위치도 좋고 무엇보다 카페, 음식점, 간단하게 술 마실 수 있는 공간이 함께 있어서 좋았습니다. 제주도에 있지만 서울에 있는 느낌 ㅎㅎ 전 편리하고 좋았네요']"
4066,플레이스 캠프 제주 (Playce Camp Jeju),10.0,hayeon (대한민국),나홀로 여행객,스탠다드룸,2020년 7월 | 2박,좀 좁긴 하지만 개인이라 👍,['깨끗하고 이불이 좋다. 바스락소리가 나는 새하얀 호텔 이불 느낌 좀 좁지만 관리가 잘되는게 느껴진다. 신축 깔끔깔끔 어매니티도 좋고 특유의 분위기도 넘 좋다.']
4067,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Ki (대한민국),나홀로 여행객,디럭스 킹룸,2022년 6월 | 7박,디럭스룸 후기,"['일반 객실은 넘 좁아보여서 디럭스로 예약. 위생에 민감한 스타일인데 깨끗하고 편했습니다. 1층엔 도렐커피도 잇어서 아침에 늘 이용햇고 셀프 빨래방, 편의점 등 필요한건 다 잇어요']"
4068,플레이스 캠프 제주 (Playce Camp Jeju),10.0,HYEWON (대한민국),그룹 여행객,스탠다드룸,2021년 10월 | 2박,친구와의 여행에서 좋은 선택지인 것 같습니다!,"['방이 좁고, 화장실이 유리로 되어있어 씻을때마다 커튼을 치는 것이 조금 불편하지만 침구가 편안하고 주변 부대시설이 잘 되어있어 만족합니다!']"
4069,플레이스 캠프 제주 (Playce Camp Jeju),9.6,Kyungmi (대한민국),커플/2인 여행객,스탠다드룸,2019년 10월 | 1박,깔끔하고 좋아요,['우선 성산일출봉 근처에 위치해서 그 주변 여행계획이라면 위치적으로 참 좋은것같아요 그리고 숙소내에 부대시설이 참 좋아요 자전거도 빌릴 수 있고 펍과 카페 그리고 식당 신경을 많이쓰고 만든 숙소인것같아요 그리고 객실은 조금 좁긴했지만 아늑하고 깨끗해서 좋았어요 복도소음이 심하다고 해서 걱정이었는데 귀마개도 구비되어있고 마시는 차나 샤워용품도 일회용으로 구비되어있어 참 좋았어요 참고로 칫솔은 없습니다']
4070,플레이스 캠프 제주 (Playce Camp Jeju),9.6,CHAE (대한민국),커플/2인 여행객,스탠다드룸,2020년 11월 | 1박,가성비 플러스 문화공간,['성산읍 처음방문했는데 방이 좁아 다소놀랄수 있습니다만 저는 예약할때부터 알고 간터였어요. 노출 콘트리트 건축이라 감옥 컨셉? 느낌이 들수 있으나 편의시설 및 온수 모두 만족했습니다. 동절기라 6시 이후 성산읍일대는 깜깜한 시골같은에 숙소내에서 즐길거리가 많아서 좋았습니다. 다음에도 이용하고 싶은 가성비 숙소예요. 게스트 방명록도 작성하고 비그칠때까지 숙소에서 잡지읽으면서 시간 보내기 좋았어요.']
4071,플레이스 캠프 제주 (Playce Camp Jeju),10.0,HEA (대한민국),나홀로 여행객,스탠다드 플러스,2020년 11월 | 2박,개인여행자에게 최적화,"['성산일출봉 일대 올레길 걷기에 편리했던 숙소. 일출봉 전망은 좋았고, 화장실 물소리가 시끄럽고 혼자 사용하기에도 좁았던 숙소지만 가격대비 만족도는 높습니다.']"
4072,플레이스 캠프 제주 (Playce Camp Jeju),10.0,DO (대한민국),나홀로 여행객,현장 임의 배정 - 아티스트 더블룸,2022년 3월 | 1박,유채꽃 여행의 최적지 숙박지,"['3월에 유채꽃 여행을 하기 위해 숙박지를 선택하다가 처음으로 플레리스 캠프에 묵게 되었는데, 너무 좋았습니다. 커피까지 주시고..... 다음에 도 또 오겠습니다.']"
4073,플레이스 캠프 제주 (Playce Camp Jeju),10.0,mun,나홀로 여행객,스탠다드룸,2019년 9월 | 2박,너무 좋았어요,['태풍이와서 첫날은 비에쫄딱젖고 아무데도못가고 안에만있었는데 책도 빌려읽을수있고 안에도 너무 이쁘게 꾸며져있어서 구경도하면서 그래도 여유롭게 잘 보냈어요']
4074,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Ji (대한민국),커플/2인 여행객,스탠다드 플러스,2019년 8월 | 2박,방은 작지만 깔끔하고 좋았어요.,['직원들 친절하고 깔끔. 방이 작아서 가방 열고 보기도 좁지만 만족']
4075,플레이스 캠프 제주 (Playce Camp Jeju),10.0,mun,나홀로 여행객,스탠다드룸,2019년 9월 | 1박,완벽!,['근처에 카페나 음식점들도 많고 플레이스캠프 내에서도 다양한 액티비티도 있고 혼자서도 심심하지않았어요 우도갔다가 걸어서 돌아오는길에 노을이 너무예뻐서 기억에남아요']
4076,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,HWANJUN (대한민국),나홀로 여행객,객실정보없음,2021년 5월 | 1박,혼자 쉬기에 너무 좋은 호텔,['침구류도 편하고 부대시설도 너무 잘되어있고 바로 성산일출봉이 보이는것까지 너무좋았습니다. 한가지 아쉬운점은 방음이 조금 안되는거 정도인거같아요']
4077,플레이스 캠프 제주 (Playce Camp Jeju),9.6,JUYEON (대한민국),나홀로 여행객,스탠다드룸,2020년 1월 | 2박,저렴한 가격에 있을건 다 있다!,['아주 실속있는 숙소! 저렴한 가격에 정확히 필요한 것들만 알차게 있어 갈 때마다 만족하는 곳입니다. 특히 침대가 정말 편해요. 단 소음 차단이 안돼는 편 이니 이용 하실 때 조심해주세요. 엄청나게 잠귀가 밝으시거나 많이 예민하신 분 들에게는 추천하지 않습니다. 숙소 앞에 편의점과 식당들이 같이 있어 사용이 편리하고 이번에 갔더니 유료 새탁방도 마련되어 있어 편리함이 한 층 업그레이드 된것같습니다.']
4078,플레이스 캠프 제주 (Playce Camp Jeju),10.0,JUNG (대한민국),나홀로 여행객,스탠다드룸,2020년 6월 | 2박,저렴한 가격이지만 매우 만족했습니다,['성산일출봉. 우도와 가까워 이쪽을 관광하시는 분들은 좋습니다. 주변 다른 호텔도 있지만 젊음 감각이 느껴지고 시설도 좋아 만족합니다']
4079,플레이스 캠프 제주 (Playce Camp Jeju),10.0,KIM (대한민국),나홀로 여행객,현장 임의 배정 - 아티스트 더블룸,2022년 1월 | 1박,방음 제외 모든게 완벽,"['방음이...가장 큰 단점인데 그거말곤 1인 여행객 숙소로는 최고입니다 무인 편의점,카페,펍,소품샵,광치기해변 바로앞, 유채꽃밭,성산일출봉이 보이는 뷰 등 최고..']"
4080,플레이스 캠프 제주 (Playce Camp Jeju),10.0,YEO (대한민국),커플/2인 여행객,듀플렉스 스위트 2,2020년 12월 | 1박,완벽 그 자체!!,['운이 좋게 좋은가격에 이용한 스위트룸~ 정말 기다린게 후회되지 않은 숙소였고~ 지금까지 경험한 곳 중에 단연 최고였습니다.~ 기회가 되면 꼭 경험했으면 좋겠네요~']
4081,플레이스 캠프 제주 (Playce Camp Jeju),10.0,WOOGYEOM (대한민국),나홀로 여행객,스탠다드룸,2019년 10월 | 1박,할수있는것도 많고 즐거운 시간을 보낼수 있는곳입니다.,['숙소가격이 저렴해서 놀랬고 원데이클래스도 잘되어있고 많은것을 할수있게 여러분야가 모여있어서 한곳에서 해결해서 좋았다.']
4082,플레이스 캠프 제주 (Playce Camp Jeju),10.0,seongha (대한민국),커플/2인 여행객,스탠다드 플러스,2021년 4월 | 1박,혼자도 좋고 둘이도 좋은...,['혼자도 좋고 둘이도 좋은 숙소입니다. 성산일출봉에서 가까워서 아침 식전에 다녀오기 딱 좋네요 두번째 머물고 있지만 앞으로도 애용할 숙소입니다']
4083,플레이스 캠프 제주 (Playce Camp Jeju),10.0,JINA (대한민국),나홀로 여행객,스탠다드 플러스,2021년 2월 | 1박,힙한 호텔,['제주여행에 무조건 1박은 꼬옥 하는곳!!! 혼자 사용하기에 가장 적합한 호텔이에요 호텔내 부대시설이 맘에 드는 곳이네요 성산쪽 여행한다면 꼭 이용해 보시기를 추천!!!']
4084,플레이스 캠프 제주 (Playce Camp Jeju),10.0,JiHyoen (대한민국),커플/2인 여행객,듀플렉스 스위트 1,2020년 11월 | 1박,너무 좋았어요~,"['숙소 위치도 좋았고, 침구도 너무 편했어요 무엇보다 숙소 내에 편의점, 카페, 펍까지 너무 좋았습니다~ 다음에도 성산쪽으로 여행가면 다시 묵고싶네요']"
4085,플레이스 캠프 제주 (Playce Camp Jeju),10.0,mina (대한민국),커플/2인 여행객,스탠다드 플러스,2022년 8월 | 2박,역시 플레이스캠프!,['언제든 와도 편안하고 사람이 많을 것 같지만 혼자여행온 사람들이 많아서 조용해요!! 성산일출봉 뷰도 너무 이쁘고 동쪽 어디를 가도 가까워서 위치도 최고입니다!']
4086,플레이스 캠프 제주 (Playce Camp Jeju),10.0,CHANGMIN (대한민국),커플/2인 여행객,현장 임의 배정 - 스토리 더블룸,2020년 7월 | 1박,인상깊은숙소,['방크기가 작은데 동선이 단축되서 오히려 좋았던것같고 오붓하니 분위기좋고 깔끔햇어요 큰방원하시면 좀더알아보시면될거같고 저는 또가고싶네요 추천입니다!']
4087,플레이스 캠프 제주 (Playce Camp Jeju),10.0,yeseul (대한민국),커플/2인 여행객,스탠다드룸,2019년 9월 | 2박,저렴한 가격에 만족스러운 룸컨디션,['티비는 없지만 나머지 있을거는 다 있구요 식당이나 편의점들이 건물에 다 있어서 좋네요 플레이스캠프 내 액티비티도 이용해서 힐링됐어요']
4088,플레이스 캠프 제주 (Playce Camp Jeju),10.0,JISU (대한민국),나홀로 여행객,스탠다드 플러스,2021년 4월 | 2박,추천합니다,"['성산일출봉이 보이는 방을 배정받아 뷰도 좋았고 객실도 쾌적합니다. 혼자 묵기에 적절한 사이즈. 부대시설, 숙소에서 운영하는 체험 프로그램 전부 만족합니다']"
4089,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,JEHEON (대한민국),나홀로 여행객,객실정보없음,2021년 3월 | 1박,혼자 여행에도 괜찮은 숙소,['혼자 여행해도 괜찮은 숙소입니다 액티비티 잘 활용하면 좋아요. TV가 없고 침대가 창밖을 향하고 있어서 좋아요. 침구가 정말 좋아요. 방명록 읽기 재밌어요']
4090,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Soyeon (대한민국),커플/2인 여행객,스탠다드 플러스,2019년 12월 | 2박,가성비 최고!,['깔끔하고 트렌디한 분위기로 가성비 최고에요! 방은 조금 작은감은 있지만 어차피 거의 관광하고 들어와서 잠만자니까 만족했어요^^ 위치 뷰 즐길거리 다 좋았어요']
4091,플레이스 캠프 제주 (Playce Camp Jeju),9.2,Jeon (대한민국),나홀로 여행객,로프트,2021년 3월 | 2박,혼자 여행하기 최적지 입니다.,"['3박4일의 여행~ 혼자 여행하기 딱 좋은 장소입니다. 걷기 좋아해서 차 렌트 없이 선택한 장소인데...성산일출봉, 광치기해변, 섭지코지,우도 올레코스까지... 정말 걸어서 알차게 여행 했어요~ 자전거 빌려서 자전거 도로를 달려보는 것도...정말 최고입니다~ 숙소는 플러스 1박 로프트에서 2박 했는데.. 플러스의 경우 좋긴한데..밖에 사람들이 많아서..계속 커튼 닫고 있었어요...소음이 심하긴(?) 했는데...잘때 되니...조용하니 괜찮았어요~ 로프트는 스위트라... 딱히 뭐 흠잡을데가... 플캠 자주 갈것 같은 예감입니다. 혼여행객 들에게 정말 강추합니다.']"
4092,플레이스 캠프 제주 (Playce Camp Jeju),10.0,HeeJung (대한민국),나홀로 여행객,스탠다드룸,2020년 4월 | 1박,무료전기충전의 아쉬움,"['다만 무료전기충전 완충 시 고객들한테 연락하게끔 하는 제도가 생겼으면, 저녁부터 기다렸는데 아침까지 차가 그대로여서 이용하지 못했어요.']"
4093,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,Hyeyoung (대한민국),나홀로 여행객,객실정보없음,2021년 12월 | 2박,젊은숙소,['활기차보이고 감각적인 디자인이 돋보이는 숙소입니다~ 액티비티도 다양하고 도렐까페와 스피닝울프도 좋구요~~ 룸이 좀 작은게 흠이지만 그거빼놓고 다 마음에 듭니다~']
4094,플레이스 캠프 제주 (Playce Camp Jeju),9.6 최고,gahyun (대한민국),커플/2인 여행객,객실정보없음,2021년 8월 | 1박,제주도 갈때마다 꼭 가는편이예요!,['당연히 저렴한 가격에 넓고 좋은 방을 원하는건 말이 안되죠! 가성비 딱 좋아요! 제주도 도착시간이나 떠나는 시간을 생각해서 저녁에 잠시 쉬기 위해 머물기에 너무 좋아요! 깨끗하구 플레이스 캠프 제주만의 그 분위기도 저는 좋아하는편이라 제주도 늦게 도착하는 일정에는 꼭 여기 첫날 묵고 여기 펍에서 맥주도 먹구 놀아요! 계속 재방문 의사 있는 곳이예요 ^^']
4095,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,Sihoo (대한민국),나홀로 여행객,객실정보없음,2020년 7월 | 2박,백패커라면 무조건 추첨,['편의적인 목욕제품은 부족했지만 딱 필요한 것만 갖추어진 곳 ㅎ 방에 테이블이나 의자는 없으니 캠퍼라면 개인 의자를 펼칠 것 ㅋ']
4096,플레이스 캠프 제주 (Playce Camp Jeju),10.0 최고,JuYeong (대한민국),나홀로 여행객,객실정보없음,2021년 12월 | 3박,1인 여행객에게 최고의 선택,"['깔끔한 숙소, 좋은 위치(차가 있을 경우), 다수의 엑티비티 보유']"
4097,플레이스 캠프 제주 (Playce Camp Jeju),10.0,boyun (대한민국),나홀로 여행객,로프트,2019년 12월 | 1박,좋았어요,['로프트레이디룸에 묶었었는데 진짜 이쁘고 좋았어요 화장실이 유리로 되어있는데 욕조가 안쪽에 있지만 문쪽에서는 보여서.. 혼자서 지내기에는 최고였어요!!']
4098,플레이스 캠프 제주 (Playce Camp Jeju),10.0,Hongwon (대한민국),나홀로 여행객,스탠다드룸,2019년 10월 | 2박,대만족 최고의 숙소,['혼자 여행이든 친구들과의 여행에서 각자 방을 따로 쓰기도 좋고 숙소에서 할 게 많아서 좋다. 방 컨디션도 아주 좋고 저렴하고 뭐 하나 빠지는게 없다.']
